keyword,title,company,location,career,education,work_type,deadline,link,rec_idx,crawled_at
헬스케어,[긴급]헬스케어그룹 임상시험 통계분석(STAT),닥터파인드,경기 성남시 분당구,신입·경력,대졸↑,정규직,~ 09/08(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51711405&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51711405,2025-09-02 16:19:09
헬스케어,"[긴급]유명헬스케어그룹 분석(LC/MS, 생동성시험 등)",닥터파인드,경기 성남시 분당구,신입·경력,대졸↑,정규직,~ 09/08(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51711422&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51711422,2025-09-02 16:19:09
헬스케어,[긴급]유명헬스케어그룹 의료기기 RA,닥터파인드,서울전체,경력7년↑,대졸↑,정규직,~ 09/12(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51711439&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51711439,2025-09-02 16:19:09
헬스케어,[헬스케어스타트업/경력] 제휴영업 부팀장,(주)세이프닥,서울 강남구,신입·경력,초대졸↑,정규직,~ 09/04(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51479018&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=34ddfba5-2ac5-41c0-90fe-6ca3094bba59,51479018,2025-09-02 16:19:09
헬스케어,[소닉헬스케어] GE초음파 신규 소노그래퍼 초음파사 모집,소닉헬스케어(주),서울 동작구,신입,초대졸↑,정규직,~ 09/12(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51546454&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51546454,2025-09-02 16:19:11
헬스케어,[교원헬스케어] H&B 상품기획개발 직무 모집 (경력),(주)교원프라퍼티,서울 종로구,경력 1~7년,대졸↑,정규직,~ 09/07(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51690608&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51690608,2025-09-02 16:19:11
헬스케어,엔티엘헬스케어재무회계팀 경력직 채용,(주)엔티엘헬스케어,경기 용인시 수지구,경력 4~15년,초대졸↑,정규직,~ 09/30(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51692210&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51692210,2025-09-02 16:19:11
헬스케어,[헬스케어AI] Global Biz - Team Lead,프로메디우스(주),서울 송파구,경력10년↑,학력무관,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51716196&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51716196,2025-09-02 16:19:11
헬스케어,[전GSK 컨슈머헬스케어] NRM (Net Revenue Management) Manager,헤일리온 코리아 주식회사,서울 용산구,경력 6~15년,대졸↑,정규직,~ 10/02(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51717631&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51717631,2025-09-02 16:19:11
헬스케어,[미래컴퍼니/서울]헬스케어(의료기기) - 수술로봇 기구설계,(주)미래컴퍼니,서울 송파구,경력,대졸↑,정규직,~ 09/10(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51521610&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51521610,2025-09-02 16:19:11
헬스케어,[미래컴퍼니/서울]헬스케어(의료기기) - 복강경 수술기구 개발,(주)미래컴퍼니,서울 송파구,경력2년↑,대졸↑,정규직,~ 09/13(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51557155&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51557155,2025-09-02 16:19:11
헬스케어,[정규직/헬스케어플랫폼/연봉협의] 패션 그래픽디자이너 경력직,(주)사람인에이치에스,경기 성남시 수정구,경력3년↑,학력무관,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51589870&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51589870,2025-09-02 16:19:11
헬스케어,[카카오헬스케어] 혈당관리 어플 CS팀장 모집 (성수역/연봉협의),더화이트커뮤니케이션(주),서울 성동구,경력1년↑,학력무관,정규직,~ 10/25(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51642075&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51642075,2025-09-02 16:19:11
헬스케어,[판교] 암 진단 관련헬스케어기업 - 재무회계팀,커리어플랜,경기 성남시 분당구,경력 3~11년,대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51687307&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51687307,2025-09-02 16:19:11
헬스케어,[프레인글로벌]헬스케어PR 대리/과장급 채용,(주)프레인글로벌,서울 중구,경력 3~9년,대졸↑,정규직,~ 09/09(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51275046&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51275046,2025-09-02 16:19:11
헬스케어,뷰티·헬스케어디바이스 개발 PM 채용,(주)네오테크아이앤씨,경기 안양시 동안구,경력5년↑,학력무관,정규직,~ 09/30(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51538343&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51538343,2025-09-02 16:19:11
헬스케어,[AICESS]  AI 개발자(헬스케어) 채용,(주)에이아이세스,경기 성남시 수정구,경력 2~20년,초대졸↑,정규직,~ 09/30(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51607146&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51607146,2025-09-02 16:19:11
헬스케어,AI헬스케어B2G 사업개발 팀장,리뉴피플 주식회사,경기 안양시 동안구,경력5년↑,학력무관,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51721788&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51721788,2025-09-02 16:19:11
헬스케어,디지털헬스케어전문 상장 기업 PyQt GUI 개발자,(주)바인컨설팅,경기 성남시 분당구,경력5년↑,대졸↑,정규직,~ 09/04(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51693561&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51693561,2025-09-02 16:19:11
헬스케어,디지털헬스케어전문 상장 기업 의료기기 인허가 RA(팀원/팀장),(주)바인컨설팅,경기 성남시 분당구,경력 3~15년,대졸↑,정규직,~ 09/04(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51693928&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51693928,2025-09-02 16:19:11
헬스케어,[헬스케어]프로젝트 PM/PL(프로젝트 제안 및 수행) - 대형 SI사,피엔씨서치,서울 강남구,경력 7~17년,학력무관,정규직,~ 09/17(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51715417&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51715417,2025-09-02 16:19:11
헬스케어,[제약대기업계열/헬스케어플랫품 기업] LLM 엔지니어,(주)맨토스파워,서울 마포구,경력3년↑,학력무관,정규직,~ 09/05(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51697066&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51697066,2025-09-02 16:19:11
헬스케어,디지털헬스케어솔루션엔지니어 채용,(주)피플앤드테크놀러지,서울 강남구,경력 3~12년,학력무관,정규직,~ 09/11(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51547174&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51547174,2025-09-02 16:19:11
헬스케어,디지털헬스케어플랫폼 AI 엔지니어,(주)엑소시스템즈,경기전체,경력 1~10년,석사↑,정규직,~ 09/23(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51644349&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51644349,2025-09-02 16:19:11
헬스케어,[경력] 데이터 분석 전문가 채용(반려동물헬스케어서비스),(주)인투씨엔에스,경기 용인시 수지구,경력5년↑,대졸↑,정규직,~ 09/18(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51594075&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51594075,2025-09-02 16:19:11
헬스케어,디지털헬스케어플랫폼임베디드 개발자,(주)엑소시스템즈,경기전체,경력 3~10년,대졸↑,정규직,~ 09/23(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51644334&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51644334,2025-09-02 16:19:11
헬스케어,[제약바이오헬스케어지주사]IT전략기획팀장,(주)유니코써치,서울 강남구,경력10년↑,대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51720157&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51720157,2025-09-02 16:19:11
헬스케어,[코스닥상장]디지털헬스케어전문 기업-플랫폼 엔지니어,(주)핀커스코리아,경기 성남시 분당구,경력 7~12년,대졸↑,정규직,~ 09/09(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51648825&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51648825,2025-09-02 16:19:11
헬스케어,[코스닥상장]디지털헬스케어전문 기업-필드 엔지니어,(주)핀커스코리아,경기 성남시 분당구,경력3년↑,초대졸↑,정규직,~ 09/09(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51648828&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51648828,2025-09-02 16:19:11
헬스케어,[유명헬스케어상장사] 생체신호분석 연구원 채용,(주)핀커스코리아,서울 강남구,경력7년↑,대졸↑,정규직,~ 09/12(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51681463&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51681463,2025-09-02 16:19:11
헬스케어,"[중견그룹] 백엔드 팀장급 (헬스케어플랫폼/제약유통, 7~15년)",(주)투비파트너즈,서울 서초구,경력 7~15년,대졸↑,정규직,~ 09/15(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51700139&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51700139,2025-09-02 16:19:11
헬스케어,[서티라이프]헬스케어플랫폼 웹&서버개발자 채용,(주)서티라이프,서울 마포구,경력3년↑,학력무관,정규직,~ 09/26(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51390140&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51390140,2025-09-02 16:19:11
헬스케어,[고속성장헬스케어플랫폼 기업] SaaS PO,(주)피너클써치,서울 강남구,경력3년↑,초대졸↑,정규직,~ 09/10(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51656521&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51656521,2025-09-02 16:19:11
헬스케어,뷰티&헬스케어디바이스 개발 경력사원 모집,(주)에스티지24,인천 남동구,경력5년↑,대졸↑,정규직,~ 09/05(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51490343&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51490343,2025-09-02 16:19:11
헬스케어,유명헬스케어그룹 시스템운영팀장,(주)에이비씨에이치알,경기 성남시 분당구,경력 12~20년,대졸↑,정규직,~ 09/21(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51624242&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51624242,2025-09-02 16:19:11
헬스케어,앱/웹 프론트엔드 개발(HTML/CSS/헬스케어분야),(주)스카우트플랜,경기 용인시 수지구,경력 4~8년,학력무관,정규직,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51638688&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51638688,2025-09-02 16:19:11
헬스케어,데이터 분석(SQL활용/헬스케어분야),(주)스카우트플랜,경기 용인시 수지구,경력5년↑,대졸↑,정규직,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51638683&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51638683,2025-09-02 16:19:11
헬스케어,앱/웹 프론트엔드 개발(Vue.js 기반 SPA 개발/헬스케어분야),(주)스카우트플랜,경기 용인시 수지구,경력 5~6년,대졸↑,정규직,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51638686&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51638686,2025-09-02 16:19:11
헬스케어,31. 소프트웨어 엔지니어 [AI헬스케어],베스트네트워크㈜,서울 강남구,경력3년↑,대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51676797&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51676797,2025-09-02 16:19:11
헬스케어,31. RA & QA [AI헬스케어],베스트네트워크㈜,서울 강남구,경력3년↑,대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51676807&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51676807,2025-09-02 16:19:11
헬스케어,디지털헬스케어전문 상장 기업 플랫폼 엔지니어(시니어급),(주)바인컨설팅,경기 성남시 분당구,경력 7~12년,대졸↑,정규직,~ 09/04(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51693933&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51693933,2025-09-02 16:19:11
헬스케어,디지털헬스케어전문 상장기업 의료기기 HW 개발자,(주)바인컨설팅,경기 성남시 분당구,경력 5~15년,대졸↑,정규직,~ 09/04(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51693949&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51693949,2025-09-02 16:19:11
헬스케어,[대기업계열사]헬스케어앱 iOS개발자 모집,브리스캔영어쏘시에이츠(주),경기 성남시 분당구,경력 5~10년,학력무관,정규직,~ 09/05(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51617566&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51617566,2025-09-02 16:19:11
헬스케어,[헬스케어AI] 정보 보안 담당자,(주) 케이와이씨지(KYCG),경기 성남시 분당구,경력5년↑,대졸↑,정규직,~ 09/12(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51680750&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=dd2fc28c-7a58-4f6e-a2d7-a5d2c7eeefb6,51680750,2025-09-02 16:19:11
헬스케어,"(디지털헬스케어전문기업, 코스닥상장사) 필드엔지니어",(주)HR컨설팅그룹,경기 성남시 분당구,경력 3~10년,초대졸↑,정규직,~ 09/14(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51707338&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51707338,2025-09-02 16:19:13
헬스케어,"(디지털헬스케어전문기업, 코스닥상장사) 플랫폼 엔지니어",(주)HR컨설팅그룹,경기 성남시 분당구,경력 7~13년,대졸↑,정규직,~ 09/14(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51707281&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51707281,2025-09-02 16:19:13
헬스케어,[인바디헬스케어] 회로설계(연구개발) 경력직 모집,(주)인바디헬스케어,서울 서초구,경력 3~10년,대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51720650&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51720650,2025-09-02 16:19:13
헬스케어,펌웨어개발/의료기기제어/3~7년/판교/헬스케어스타트업,굿커리어,경기 성남시 분당구,경력 3~7년,대졸↑,정규직,~ 09/10(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51679324&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51679324,2025-09-02 16:19:13
헬스케어,HW개발/의료기기제어/4~8년/판교/헬스케어스타트업,굿커리어,경기 성남시 분당구,경력 4~8년,초대졸↑,정규직,~ 09/10(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51679313&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51679313,2025-09-02 16:19:13
헬스케어,[IT헬스케어서비스] 간호사-헬스케어플랫폼 교육 /경력5년이상,(주)맨토스파워,서울 마포구,경력5년↑,학력무관,정규직,~ 09/17(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51715420&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51715420,2025-09-02 16:19:13
헬스케어,(주)유유헬스케어품질관리팀 채용 (신입/경력),(주)유유헬스케어,강원 횡성군,경력무관,대졸↑,정규직,~ 11/01(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51720392&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51720392,2025-09-02 16:19:13
헬스케어,"[경력] 상품기획/MD (개인용 의료기기,헬스케어관련 상품)",(주)에이치엘엠씨,서울 중구,경력4년↑,대졸↑,정규직,~ 09/11(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51536030&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51536030,2025-09-02 16:19:13
헬스케어,"[강남/~연7,000만] 디지털헬스케어사 - 마케팅 사업전략",(주)키스템프그룹,서울 강남구,경력5년↑,대졸↑,정규직,~ 09/07(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51615745&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51615745,2025-09-02 16:19:13
헬스케어,"디지탈헬스케어, 의료기기, 의료용 AI 영업 (대구지사)",(주)메디칼스탠다드,대구 동구,경력무관,초대졸↑,정규직,~ 09/04(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51629615&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51629615,2025-09-02 16:19:13
헬스케어,"디지탈헬스케어, 의료기기, 의료용 AI 영업 (서울본사)",(주)메디칼스탠다드,서울 송파구,경력무관,초대졸↑,정규직,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51629584&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51629584,2025-09-02 16:19:13
헬스케어,"디지탈헬스케어, 의료기기, 의료용 AI 영업 (부산지사)",(주)메디칼스탠다드,부산 사상구,경력무관,초대졸↑,정규직,~ 09/04(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51629626&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51629626,2025-09-02 16:19:13
헬스케어,"디지탈헬스케어, 의료기기, 의료용 AI 영업 (부산지사)",(주)메디칼스탠다드,부산 사상구,경력3년↑,초대졸↑,정규직,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51629769&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51629769,2025-09-02 16:19:13
헬스케어,"디지탈헬스케어, 의료기기, 의료용 AI 영업 [서울본사]",(주)메디칼스탠다드,서울 송파구,경력3년↑,초대졸↑,정규직,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51629782&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51629782,2025-09-02 16:19:13
